tweet,emotion
pecat tidak adil wajib koreksi jangan jadi cerita filmfilm justru polisi lurus kerja bongkar jahat malah singkir dukung polri teguh lurus tugas pengamanpengayom masyarakat tegak hukum,7
adil buat pasal pidana siswa tidak mau ikut atur sekolah jadi kalau siswa nakal buat lapor polisi anjirr memang hukum negeri panasila,7
sangat adil kalo bayar ganti rugi tuh si pak polisi kasih juta guru,7
moga bapak bapak anggota dpr komisi panggil mitra polisi konfirmasi gaduh jangan akibat orang oknum polisi laku adil ibu guru honorer supriyani,7
adil berita kenapa identitas polisi yg masuk guru honorer tidak sebut berita caci maki jokowi leluasa berita kok rakyat kecil wartawan jadi takut,7
kawal terus kasus inisampai bu guru dapat adil hormat walaupun rakyat pesimis kalau masalah hubung dengan polisi bisa benar adiltapi kalau kawal lebih parah lagikarena institusi yg p,7
pak juga pak gerak cepat guru laku adil tahu lah guru honorer nasib kayak apa siapa bisa bela rakyat pak masa polisi sadis banget rakyat,7
adil hakim naik gaji polisi jaksa mitra,7
polisi sang jaga hukum moralitas menzolimi sok jadi hakim tidak adil alangkah sangat sangat sangat besar dosa harus dipertanggungjawabkannya yaumil hisab,7
kalau memamg berita tempo yg sesuai sarana komplain lewat dewan etik kominfo guna hak jawab memang berita benar kalau unsur peras juga lapor polisi,7
adminnya sungguh sangat tidak adil dahh coba diberitain dulu korban tinggal udh berapa trus efek polisi tidur turun jumlah korban tinggal celaka masalah yg skrng tuh justru yg lawan arah karna ga ng,7
thisis not fair ingat pak polisi orang tindas jadi bringas tidak jauh maka laku adil lahh hukum buat sesuai bentuk jahat kalian bisa tunggu usia pidana,7
lucuny negri hakim asa kurang gajiny besok polisi kurang gajiny besokny tentara kurang gaji guru tp bisa sikap adil seluruh rakyat yg bayar pajak gaji tiap bulan aneh,7
polisi harus peka hukum tidak adil coba yg ngetwiit rakyat biasa hitung minggu udah ditangkep kenapa dg jadi mingkem takut geser yaa,7
moga kali polisi salah tangkap kaca kasus vina cirebon mohon pihak punya wenang awal kasus supaya proses adil jalan benar adil jangan ada salah tangkap adil sesat dan hukum mati laku,7
yg jrg tau dr sosok lky beliau papany org cinaponti mamany org cinasmg tp hasil bangun negara dmn umat islam minoritas klo masjid ga perlu jaga polisi sangking aman bandingin sama indo smua ajar bel,4
rakyat apa berani turun jokowidi belakang jokowi polisibuktinya ada unjuk rasa turun jalan polisi tangkap kemudian pukul menendangdgn tuduh makarpolisi tidak adil terlalu lebih m,7
yakin itu fakta akun yg hina presiden keluarga diapain sama polisi yg menhina jokowi diapain lalu yg hina pak prabowo mesti selidik logika tak adil,7
jangan hakim bawa kantor polisi hukum harus timpal adil kalau harga motor harga nyawa sama silah kalian bunuh di tempat kalau sama kalian punya nyawa cadang ganti,7
cctv ga rekam hilang rusa di tanggung milik terms and conditions tunjuk jadi sering kali anggap adil cuma saran lapor polisi mereka ga bantu njir,7
gilir polisi jujur baik malah kucil laku tidak adil kalau polisi polisi ini jamin hukum tegak mesti bukan pihak cuma orang kaya aneh negeri konoha polisi,7
selalu polisi baik justru sulit kerja profesional kapan polisi ri ubah jadi lebih profesional kalau justru anggota yg prestasi ungkap jahat justru laku adil,7
adil yg adil polisi hrsnya jg jgn asal main tangkap aja minimal kasih ingat dulu,7
adil itu bukan salah polisi utk tetap ditahantidak salah uu yg isi konsep anak bawah umur suara ubah uu konsep anak bawah umur karena tidak relevan ini,7
pak polisi benar benar adil keluarga korban para laku di hukum seberatberatnya sesuai undangundang di biar saja ada jahat itu,7
lapor langgar upah bawah umr potong gaji adil tidak ada jamin sosial dinas tenaga kerja septia justru kriminalisasi jhon lbf lapor polisi atas tuduh cemar nama baik guna pasal karet uu ite,7
kau tanya salah apa iya betul kendara motor untuk orang saya lihat kau kendara pangku tuan polisi mulai keluar surat tilang ace rasa tidak adil tak atur tulis kena cara kendara,7
laku polisi muka tutup warga biasa lihat pakai kopiah muslim adil laku,7
acab bukan gue personally tau kenal kok polisi baik acab ngasih spotlight giat policing dekat giat represif brutal tidak adil masyarakat perlu ubah struktural total giat polisi,7
nya polisi mantau rakyat tidak jadi tindak pidana ribut selesai sengketa adil adil nya malah rakyat suruh mantau polisi udah gaji rakyat rakyat yang maantau g,7
polisi datang ngapain dengan beringas pukul mahasiswa cacat guna gas air mata lebih prosedur culik minta,7
polisi tidak gantung curiga harus andal fakta bukti harus laku investigasi seluruh bas data pasti putus ambil akurat adil baru kau i,7
terus nonton tinggal tuding tuding nyalahin susup polisi brutal aku usaha pikir adil salah siapa siapa memang pantas tindak sila jika orang duduk duduk manis lalu pukul aku sepakat,7
ijin tanya bapak ibu polisi lalu lintas etle tilang elektronik laku adil saat satu org kena tilang langsung surat ada kali kali bahkan kali ga pernah surat sama sekali jelas,7
awal demo rusuh mahasiswa mulai anarkis polisi diam dalam adil lah sikap polisi tindak mahasiswa tidak kendali,7
coba mikir jelas mahasiswa awal anarkis polisi diam dalam mikir guna akal se,7
polisi kecam karna tindak keras tapi anda adil sikap kecam demo ngapain demo malam waktu demo sdh akhir,7
kadang juga mesej sampai mungkin sampai jelas contoh ubah polisi sampai cara tidak jelas sebab staf rasa kejut tidak adil,7
beri atw jual slot siar reguler spt beri slot siar utk polisi indikasi lembaga siar tidak adil tidak sikap independen dewan pers tindak,7
adil keras polisi biar,7
harihari tebar pesona tebar pangkat iya lah kan ga tebar prestasi makanya nyogok masuk polisi lah hari demo begini jg malah tebar laku didik culik mahasiswa ga adil bgt buat laku kriminal yg udh adil seca,7
machica mochtar murka anak alami keras polisi rezim tidak adil gak terima,7
tugas hajar massa sanksi apa moga sanksi akhirat karma dunia gaes kalau dunia adil allah maha adil semua rakyat sakit hati polisi,7
benci ama semua polisi indonesia gwe bunuh semua polisi gta hahaha,7
ih makin sebal makin benci sm polisi indonesia anj banyak yg masuk dr sogo mamgkanya dikit dikit mau sogok biar balik modal,7
followers gue yang polisi gak kalo unfoll aja gue gue benci sama lu,7
pro kontra banget kalau konten ginian gw gak suka polisi kalau kayak gin gw lebih nilai personal lepas beliau kerja abdi instansi gw benci sehat selalu bapak lancar rezeki,7
larilari doang kaga jelas tiap pagi tolol sorry bet dah gue udh muak da benci bgt sma oknum polisi yg dmn kekny polisi sndiri lah oknumny pler,7
gw benci polisi tidur,7
hmm gwej kemarin marathon season satubiar tau alur baru beres bangetttt tadiii wkwkwk yakkk lebih seru season satu kata buat polisi ga ngasi tau muka front man bodoooo gwej benci ma lu kunyuk,7
kamu mah emang benci aja sama polisi laku apa tetep jelek mata kamu emang,7
akan jadi musibah akhirat ayat kau ingkar bahkan kau injak ingat km gamma yg mati kau fitnah brigadir j gada samsek quran khatam hnya citra laku kalian bejat keji sadis,7
entah benci bet kalau polisi citra karna sangat tolak belakang sm sifat asli,7
bukan tupoksinya tni itu tugas polisi benci maling tp peelakuanya sesuai atur,7
alas aku benci bgt sama polisi,7
liat banget vibes tukang coli hari x nya paling gua benci dia main agama moga cepet ciduk polisi dah main nya sama pinjol amp,2
gua udah tahap yg benci bgt sama polisi biadab jir,7
pake survey segalaudh jd rahasia umum cok bahkan malah ga rahasia lg kalo banyak rakyat yg benci polisi amp,7
gw benci bgt sama cewe yg obses caper bgt cowo tni amp,7
akun kyk gin harus takedown ga sih gua gatau percaya ga percaya sm tp gimana kl gin kyk mau bentrokin mau cuci otak biar benci sm polisi kl gua ga tuju ada postingan kyk gin sihh krn gu,7
benci banget sama polisi,7
wah wah wah makin benci sama polisi nih,7
ngakak wkwkwkwkwk gimane gak makin benci org indo ama polisi,7
gue benci bgt pas baca berita trs terang polisi kek polisi ga ada yg percaya anjing tp apaapa ttp ngelibatin taik,7
benci bgt sm polisi,7
air aki mobil gak bikin burning wounding must be cair soal laku pas ditanyain polisi kata beli toko bahan kimiawi gitu bukan buka aki mobil pak lalu siram,7
makin hari makin benci polisi,7
komentar kebnyakan laku langgar lalin bela langgar benci polisi sekalipun tindak sesuai uu warga negara taat pajak hukum simpul isi sendiri pusing aku,7
stay safe teman yg sedang juang pak polisi mbok jgn semena sama benci bgt,7
polri sudah siap benci hina caci rakyat nama kerja sentuh langsung mana orang hati jahat suka polisi bro polti santai aja kli gaji tunjang aman naik naik aja,7
udah enak buat jahat gak apa apain gara rakyat waktu kasus kilometer fpi benci langsung dukung polisi padahal yg laku jahat berat akhir warga negara rasa apa yg dirasak,7
kan anjenggg benci banget gw kek gin sampe plv gak konser indo karna isu internet palak polisi gw ancurin satu indo,7
hukum polisi indo halal dikatain monyed maaf emosi aku benci banget sama indonesia kalo begini terus,7
gue benci bgt kalo lewatin polisi tidur yg begini bikin puyeng ajg,7
gue paling benci sama polisi tidur untun kek apa sih mana bikin tinggi tinggi bikin badan sakit iya bikin motor rusak jg iya,7
gue sebage pejal kaki benci polisi tidur tinggi soal mostly motor jadi meleng pinggir ngelewatin polisi tidur kemaren hampir tabrak bangsat,7
aku benci banget polisi tidur kayak gin yang foto kecil kecil jal dok en daerah sier suroboyo polisi tidur e rangkap terus gede gede sis rasane juedag juedag,7
kalau hati jahat benci polisi dah aja wkwkwk gk terima sini lu banci sosmed,7
emang cowo ga ngerasain sakit kahh soalny beneran sakit bad badan makanya benci bgt sm polisi tidur yg tinggi,7
benci banget sama polisi indonesia,7
sumpah iya ajg sama kalo polisi tidur cuma ban dipanjangin doang arghh benci bgt bgt,7
lupa kalo hari belakang buat benci polisi,7
honestly aku ga paham sm org yg benci oliver i mean kalo org macem james nang depan jg aku bakal buruburu lari kantor polisi,7
benci bgt sama polisi tidur jarak ga nyampe m lagi biasa komplek maksud apa coba kalo takut byk anak anak jaga yg bawa motor ngotak jangan ngebut sama sadar aja jadi orang,7
lagi polisi merampokmakanya gua paling benci banget sama polisi,7
ga di sana juga polisi yg bunuh orang sembarang kl lihat video komen banyak dr orang us sendiri benci sama polisi banyak yg rasa ga aman kl urus sama polisi,7
tak kira gw doang nyata semua cewek benci bgt apalgi polisi tidur yg renteng sampe baris jir gedek gw,7
gua polri gua bangga abdi negara hati jahat benci polisi lu benci gaji tunjang polri gk turun naik terus lu bisnis lu gk bsa jdi polri polri bisnis udah deh gak usah rasa paling bersih suci netizen kerj,7
smua org trmsk capres bs teriak anti korupsi msk circle smua jenis anti ubah jd pro capres yagmn klo msyrkt biasa yg benci polisi yg korupsi jln tilang tapi saat mrk jd polisi apa yakin ga ikut korupsi,7
gamau polisi ntar ken jadi diaspora nyebelin kayak oik,7
ampun mba nya sampe klarif padahal gapapa gak sih emang gak jelas orangorang padahal cuma karakter fiksi kalo isagi manusia gapapa netizen marah emang paling nyebelin kalo polisi fandom,7
nyebelin lucu terus penuh kejut kaya kinder joy gitu aos nya kenceng banget nih diliatliat erti baik kalau kenapanapa suka ngumpet gitu kaya kejar polisi terus bulol banget tapi jangan sama orang sala,7
sebenernya karakter bapak polisi kartun india shiva karakter emg nyebelin gtu,7
bokap gueeee nyebelin bgt minta fotoin stnk buat parkir malah sangka ketilang polisi jaka sembung bawa golok,7
astaga demo mahasiswa bikin macet sumpah nyebelin bgt sampe polisi luka gausah bikin rusuh kalo ga damai,7
baruu kali sebel sama main charrr seriously gihunn nyebelin polos bgtt polisi adik frontman knp g jujur aja sii mana percaya bgtt sama capt kapall,7
polisi sama satpam gin nyebelin dah dateng minta kopiapapun m makasih mba pantek,7
film india jaman sekarang kalo ga scene polisi nyebelin kayak kurang afdol,7
nahkan polisi nyebelin bowlehhh hayuuuu,7
polisi tidur aja nyebelin polisi diri,7
anjg ngekek bgt polisi nyolot the feiry priest jadi figuran di squid game gaada menit langsung mati lg jwoskwoeksmwkwksks salah siapa nyebelin,7
nyebelin bgt yg polisi ttp ga guna bjir nyebelin,7
iya sakit anjir yg polisi tdr nya tinggi gtu kek anj nyebelin dh pelan ttp asa,7
si polisi nyebelin bgt anjir tp kalau bukan krn mana fadelstye sama kantbison mungkin kenal batas si tabrak temen ons tetep ajaaa nyebelinn si chrisss fadelstyle thk ep,7
si polisi nih nyebelin parah anjir semua gara lo pak fadelstyle thk ep,7
polisi suka nutup bunderan hi arah gi adlh polisi plg nyebelin dunia,7
apa susah sih polisi ngaku aja gitu gak usah bohong minimal kasih sp buat polisi yg suka bohong makanya lapor warga gak ke kamu,7
nama polisi buruk jangan buruk,7
bahkan polisi tidur aja jaman sekarang nyebelin,7
kemudian teman yg bapak awal benci polisi suatu kena skandal kasus padahal dia dulu doa persis bapak akhir ketemu polisi baik buat teman itu akhir anak semu,7
emg cuman polisi tidur aja yg bs percaya itu kadang nyebelin krna banyak bgt,7
lihat berita gamma bener uras energi banget mana mungkin anak paskibra ikut tawur mana sempat polisi nyebelin bgt,7
malah fitnah polisi nyebelin btw besok calon gubernur jateng yg polisi tu mana dulu dekat sama sambo moga masyarakat indo pinter,7
polisi tidur nyebelin ganggu orang lewat,7
dong pakar ekspresi apa nyebelin banget gak polisi gak jabat makin bego aja makan jabat,7
karakter paling w gasuka pol drama doubt si polisi cewe bener nyebelin bgtbgt,7
polisi tidur kadang nyebelin jg kok,7
polisi tidur aja kadang nyebelin,7
gue tadi suka akun lu lamalama kok nyebelin dukung gubernur sampah dr polisi,7
sengaja aku bawa pacar kantor polisi mau lapor soal ni orang nyebelin bgt,7
polisi cepek sama parkir liar nyebelin banget si mau diilangin gimana yoo nyetornyetor ama si manusia seragam,7
lapor sih polisi tidur karena yg tidur aja nyebelin yg melek,7
mul cukup planga plongo nya data lengkap occrp kalau percaya lapor fitnah polisi republik indonesia moga polisi korup indonesia bentuk mulyono bantu,7
kemudia dalia rencana bunuh suami lama beberapa minggu hubung mantan pacar mohammed shideah cari orang bisa bunuh suami shihadeh malah lapor polisi rencana sebut meski awal percaya,7
meski gue punya saudara kerja polisi percaya sama omong soal copot jabat,7
lihat beberapa peristiwa telah jadi wajar publik percaya polisi,7
dulu tutup bela kalau punya polisi yg bunuh tidak salah tekan media netizen jadi percaya,7
padahal kemarin kasih tanya dokter tifa anda dokter tifa siram air keras apa dokter tifa laku pasra biar orang bebas lapor tuhan anda punya tuhan lapor polisi anda p,7
publik mana bohong besar terus nih polisi justru berita yg buat buat percaya publik makin percaya,7
wajah mafia tukang bohong yg akibat fatal sekalitukang kriminalisasi apa polisi dungu malu tonton bohong apa bangga seragam mafia harus malu gajih rakyat tidak percaya polri,7
makin banyak mosi percaya kemarin polisi sekarang dokter besok siapa ya,7
kalau polisi tidak di percaya sera siaapaaa bukti polisi main tembak anak smk,7
rakyat tidak percaya polisi polisi hilang martabat nya g guna jg polisi negeri buang buang anggar aja,7
ambigu pak sekarang hukum nggak percaya banget pak khusus kasus pak tom lembong bukti apa tetap tahan bingungterus untuk sopir taksi ngelaporin atas jahat polisi malah penjara kan en,7
desa sudah ada percaya sama polisi pak gimana dong bahkan hampir orang saya temu jalan semua sama dapat institusi,7
netizen malaysia mesti viralkan terus kalau kasus senyap pimpin polisi indonesia akan lindung anggota rakyat indonesia tidak percaya polisi indonesia terlalu korup,7
waluyo menyruput kopi hitam depan dahi kerut tampak sama resah tujiman kalau tanya percaya tidak aku rasa ada aneh aku polisi man semua tindak dasar bukti,7
uda bukan oknum lah karna banyak oknum dah jelas polisi mana di percaya ayom masyarakat moga anak cucu ada yang punya cita jadi polisi dalam perintah bobrok semua,7
polisi jerman tahu mungkin mau tahu praktek taqiyah taktik jihad peristiwa jadi baru sesal mulai ini jerman boleh percaya orang muslim selidik aktivitas,7
ga percaya laku aksi teror jerman orang anti islam hanya rekayasa tidak noda islam kemudi mobil tabrak mobil pasar natal magdeburg jerman tangkap polisi sebut sangka punya riwayat antiislam,7
tidak percaya apa di ucap polisi semua kata polisi bohong sekarang polisi lebih preman bunuh peras tukang fitnah orang telah bunuh,7
jangan percaya omong polisi kasus kawal,7
koq masih percaya ama statement bapak polisi,7
ajar alam lapor adu ini tidak percaya polisi,7
masalah etik nya bagaimana bro selesai dg minta maaf ada sangsi masyarakat percaya sama polisi hal tidak ulang mana kapan seluruh polisi indonesia,7
kalian tuntut lapor nya kasus penipuankalian ga perlu bingungbagi percaya silah tinggal tidak silah pergiyang rasa tipu silah lapor polisi bagai kasus tipu,7
percuma panggil polisi polisi teman hukum aja sendiri kita percaya aparat amerika apa keluar mulut pimpin tidak bisa percaya yang buat atur sendi,7
selamat polisi indonesia sudah buat rakyat percaya polisi moga presiden ri tuju kalau polisi bubar,7
pak bubar polisi ganti satpam bca jangan heran klo masyarakat tidak percaya polisi,7
video wakil banyak masyarakat indonesia yg tidak percaya sama institusi polisi,7
parapara polisi percaya bhw jadi bukan yg malu hanya dar nasib sial jadi ada yg rasa perlu baik telah kasus lalu tenggelam kasus konyol lain mrk tetap lanjut business as usual,7
polisi gembong mafia hakim korup jaksa korup kpk centeng jabat korup wakanda mmg hebat,7
memang organized crime lihat yg laku thd mk udh crime sebnrnya korup korupsi bukan ngambil uang juga perilaku korup milu kemarin dgn bansos abuse of power gunain polisi lurah kepala desa inti,7
aamin moga polisi yg korup jahat ga amanah laknat sama allah ga bahagia turun yg baik moga dibanyakin rejekinya jaga allah serta mudah urus aamin,7
kalau bongkar data jkw lbh byk tau kader anak mantu mbok pdip yg korup krn lapor kpk kjaksaan polisi bin yg selalu buat lapor presiden krn tugas partai masih lindung proses minta si mbok,7
masuk daftar tokoh dunia paling korup kok aman aman aja hidup nya kpk polisi jaksa gk yg mau usut gitu,7
dilaporinn percuma emg usut aku aja pernah lapor polisi soal tipu tp gak proses trs pernah lapor kpu ttg curang milu daerah tp gak tuh apa pernah lapor jg dinas pk nya korup tp hasil nayy,7
dulu kalo nonton film india suka heran polisi jabat korup bolak balik fakta yg salah jd benar yg benar jd salah tpi sekarang itu fakta hidup indonesia,7
udah kek main drakor hidup jadi polisi korup mafia,7
keren polisi dunia sbg polisi korup skrg susul ketua dewan bina parcok nya alias mulyono dunia krn korup nya,7
engga tuju kll emang serius dri instansi untk dengar keluh amp,7
mana nder jangan mau suruh bayar segitu polisi semarang bukan kalo iya emg korup aku pernah kena soal,7
pimpin korup tengah aparat jabat nya bahkan rakyat mayoritas hobi nya maling semua wajar sampe si cungkring ini belum tangkap pdhl udah lapor polisi kasus korupsi,7
mana kalo menteri org masalah semuaanda tengah hati berantas korupsipolisi lembaga jahat semuakalo bilang oknum terlalu naifsemua lini pemerintaham korup,7
wong menteri bahlul udah jamanjokodok udh korup kok dipake uang pajak udh korupsi polisi amp,7
msh bnyk org masuk polisi dg jalur jual sawah budaya korup masy ud beyond saving ekspektasinya kalo ud masuk situ bs ikut korupsi klo msuk bc sptny gbs jalur shg org korup murni krn enabler dr lingk kerja,7
anime yg relate banget sama kondisi indonesia akhir itu akame ga kill bahkan salah satu villain anime adalah orang polisi yg korup jadi butuh organisasi vigilante kayak night ride,7
gin baru keren polisi georgia lembaga korup sikat abis lalu bangun polisi baru beda rezim pki jokowi polisi korup kasih bagai jabat aman korupsi jokowi gerombol,7
dah polisi indo korup semua mending lapor perintah mesir trs putus diplomasi aja sekali,7
jadi didik gak apa dia bakal buat generasi polisi korup bukan cuma uang korup byk,7
ajar agama tidak perlu publikasi cenderung riya yg perlu praktik perilaku kerja budaya polisi revolusi tiap perkara yg masuk ja,7
wong menteri bahlul udah jaman jokodok udh korup kok dipake uang pajak udh korupsi polisi jaksa ngk berani emang sapa sampe ngk ciduk ini ratu hutang indonesia maling uang rakyat emang kebal hukum semua sama mata hukum,7
sakti kapolrestabes semarang yg cuma mutasi tidak polisi sakti polisi korup panjang sejarah dunia,7
klo mau diterapin sini gimana cara yg nguburin siapa yg vonis yg nguburin yg ngaterin semua korup minggu diteripin kantor polisi presiden tri gubenur bumn camat semua kosonh,7
hukum mati aparat korup peras tonton dwp laku bawah perintah polisi pangkat lebih tinggi klik baca kompascom baca berita iklan download aplikasi,7
arti emang udah kodrat semua polisi tolol,7
polisi korup negara salut prestasi baik polisi,7
polisi emang kalo proses apa pake duit gua heran bgttt liat apa aja duitin padahal jelas kerja bidang aman layan udah kerja enak aja korup capek gua tinggal indo anjirrr,7
udah paham masyarakat indonesia sama kerja polisi mah tanya aja dr sabang merauke paling korup jahat suka intimidasi rakyat peras kriminalisasi ampun minta maaf bila salah sbg sidik rasa kuasa adil tsk up,7
aamiin moga kpk tangkap jaksa korup moga jaksa tangkap polisi korup moga polisi tangkap kpk korup moga hakim vonis maksimal kpk jaksa polisi hakim korup aamiin,7
nonton the rookie season eps sadar penyalahgunaan kuasa polisi korup its really dangerous,7
polisi kok jahat licik korup,7
bener kata ibu jinsu sekesel sama baekdu mah gak bs marah ama bisa ngaku nyuri uang won polisi,7
dilaporin polwan kegep selingkuh kali suami polisi x kegep ngentoy orang sama si suami gak marah ngamuk malah si polwan hajar suami mungkinisi sendiri,7
besok kakak langsung tindak dateng ke toko mas amp,1
bapak polisi jawab semua motif kamu kalau kesal sama orang kelola emosi kontrol jangan simpan dendam ajar hidup yg gak pernah diajarin playgroupkuliah gimana cara kontrol emosi marah kesal benci,7
anjir gw marah banget sama orang tua sekarang mental nya loyo banget bukan bantu guru ngedidik anak luar rumah malah laporin guru polisi anak kurang ajar banget sampe ngatain guru kata kata umpat,7
ituu pastor yg pny bad temperament alias suka marah wkwkwk trs mau mecahin kasus gt jdi kerja sama bareng polisi prosecutor sama biarawati disanaa lucu banget pokok,7
komen orang gak lihat thread langsung olok kyk yg paling pinter yg midio ibu sama anak kecil gak orang kalo tegur takut bapak marah trus tambah nyakitin anak kecil atau nyakitin yg midio baik s,7
ka sebernya motif kan sama polisi media udah sampai hampir sama yang ungkap si parsoc turut ini si parsoc lebih si lebih pilih kata kata kurang bijak kura,7
tp lu lihat polisi banyak babak bur sama mahasewa kalau didalm intel fakta dalam demo juga ada preman yg bayar dr beberapa partai oposisi temen punya tetangga preman pemakek nar,7
sama aja nih kasus domestik misal kasus gamma kemarin warga marah marah kompak kontolin isilop sampe istilah acab trus yg stand up kek uhhhh polisi lama banyak yang baik lho contoh abang sepupu ipar gue blablabla tai,7
klw bini lo dibgonokan n lo kgk tau bini selingkuh lo akn brkata yg sama bhw bini lo n selingkuhanny yg polisi krn buat suka bneran g akn ngamuk minimal marah n antem ma bini,7
marah banget sama polisi gue sakit hati banget liat tau sih sop sana senjata gak liang lahatin jugaa dong terus sudirman tangan borgol ken peluk ibu buat yg akhir kali moga kasus vina cepet selesai,7
kok loe marah sama gue minta gue kasih bukti emang gue mesti kasih bukti apa tolol loe ikut manasin aja kalau loe nga percaya polisi itu problem loe,7
kali hampir jam nunggu elf depan pos polisi gelap gulita temen nawarin maksa aku mikir pacar marah bodoh itu lah cinta fak kata aku teh pas dapet isi orang yg kerja sampe malam aku pepet sama org badan full tato waria,7
pantes liat celaka motor langsung dorong rame rame sama warga masuk rumah lagi pas celaka cuma ringan warga teriak jalann terusss jalannn nego warung depan ajaa gw pikir tu warga marah akhir tau kal,7
gua malah kagak ngerti narasi ini kan massa aksi deklarasi merdeka west papua kota jogja itu mau bikin ricuh negara kok malah narasi rakyat marah sama polisi kalo cinta tanah air ber,7
sepak bola jadi ajang bahagia bukan ladang mati aparat aman tugas lindung malah picu kacau gas air mata siapa tanggung jawab atas nyawa hilang polisi panik sama bahayan,7
gw bahkan sampe gabisa kata kata marah sama polisi nder tp sampe asumsi tomlembong banyak bukti tuh gimana yaa wkwkwk,7
seperti kantor polisi mau tawur nih terus bikin fitnah rakyat marah akhir pecah perang sama polisi apa yg polisi ingin,7
udh bukan baru kasus fatal libat polisi bahkan sering parah saling tutup rakyat marah gak percaya lg sama baju cokelat,7
kalau polisi ga bayar jadi kayak gin malah marahmarah sama usaha panggil polisi buat usir demo,7
yg aku takut kerja polisi suka sederhana masalah yg kompleks misal anak tekan tekan sama keluarga bertahuntahun pas anak minta motor tolak marah bunuh khawatir polisi cuma paham bag,7
duh sebel sama jadi bulan kemarin aku tabrak polisi malah yang marah marah,7
aku marah sama ortu karna bain polisi kasus anak sma jelasin nang nang ngambek cerita nya eh beliin sate cerita nya nyogok,7
marah marah sama polisi gilir keluargakerabatnya anggota wercok mah ciprat bikin sim skck gampang,7
ini bahkan pihak desa kpps aja kerah sama polisi daerah buat jadi timses luthfi marah banget mau gimana apa daya,7
ga polisi jahat makin bnyk polisi kadang zolim sama rakyat marah jelas marah tp tetap garap petinggi jangan lindung anggota yg langgar hukum semua ada hisabamp,1
cuma cukup dapat sesuai kondisi aja sih hana gak salah yg marah hana jg gk salah emang situasi itu salah polisi hana mau bangga sama bapak gk larang kok tp alangkah baik disimpen ucap bap,7
marah bgt sama kasus anak paskib yg tembak polisi innalilahi adek moga tenang arwah,7
dulu papa marah banget pas mas iseng bilang kalo mau sekolah polisi sampe bilang gamau dibiayain sama sekali papa musuh soal,7
daridulu rakyat utama rakyat kecil selalu punya sedikit benci rasa ga percaya sama polisi lapor polisi biar bayang orang polisi tembak anak remaja orangorang expect ga marah the real indonesia doomed bro,7
